dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,306.490657,5267.089611,147.752234,232.205590,182.839047,-0.000000,0.039872
0.020000,311.167477,5267.279260,152.432913,235.862370,182.839047,0.000000,0.041186
0.020000,315.917080,5267.478161,157.186729,239.519151,182.839047,-0.000000,0.042521
0.020000,320.739434,5267.686611,162.013679,243.175932,182.839047,0.000000,0.043877
0.020000,325.634571,5267.904910,166.913766,246.832713,182.839047,0.000000,0.045254
0.020000,330.602684,5268.133375,171.886988,250.489494,182.839047,-0.000000,0.046653
0.020000,335.643461,5268.372302,176.933346,254.146275,182.839047,0.000000,0.048074
0.020000,340.756854,5268.622005,182.052839,257.803056,182.839047,-0.000000,0.049515
0.020000,345.942816,5268.882802,187.245468,261.459837,182.839047,0.000000,0.050978
0.020000,351.201486,5269.155025,192.511232,265.116618,182.839047,0.000000,0.052463
0.020000,356.532980,5269.439012,197.850133,268.773399,182.839047,0.000000,0.053968
0.020000,361.936910,5269.735075,203.262168,272.430180,182.839047,-0.000000,0.055496
0.020000,367.413214,5270.043552,208.747340,276.086961,182.839047,0.000000,0.057044
0.020000,372.962372,5270.364815,214.305647,279.743742,182.839047,0.000000,0.058615
0.020000,378.583924,5270.699187,219.937089,283.400523,182.839047,0.000000,0.060206
0.020000,384.277680,5271.047010,225.641668,287.057304,182.839047,0.000000,0.061819
0.020000,390.044248,5271.408682,231.419382,290.714085,182.839047,-0.000000,0.063454
0.020000,395.882986,5271.784527,237.270231,294.370865,182.839047,0.000000,0.065110
0.020000,401.794012,5272.174920,243.194216,298.027646,182.839047,0.000000,0.066788
0.020000,407.777542,5272.580250,249.191337,301.684427,182.839047,0.000000,0.068487
0.020000,413.832980,5273.000856,255.261593,305.341208,182.839047,0.000000,0.070208
0.020000,419.961085,5273.437174,261.404985,308.997989,182.839047,0.000000,0.071951
0.020000,426.160912,5273.889524,267.621513,312.654770,182.839047,-0.000000,0.073715
0.020000,432.433291,5274.358361,273.911176,316.311551,182.839047,0.000000,0.075500
0.020000,438.777285,5274.844013,280.273975,319.968332,182.839047,0.000000,0.077308
0.020000,445.193775,5275.346950,286.709909,323.625113,182.839047,0.000000,0.079137
0.020000,451.681840,5275.867508,293.218979,327.281894,182.839047,0.000000,0.080987
0.020000,458.242089,5276.406149,299.801185,330.938675,182.839047,-0.000000,0.082859
0.020000,464.874052,5276.963250,306.456526,334.595456,182.839047,0.000000,0.084753
0.020000,471.577730,5277.539234,313.185003,338.252237,182.839047,0.000000,0.086668
0.020000,478.353379,5278.134550,319.986616,341.909018,182.839047,0.000000,0.088605
0.020000,485.200463,5278.749583,326.861364,345.565799,182.839047,0.000000,0.090563
0.020000,492.119225,5279.384791,333.809248,349.222580,182.839047,-0.000000,0.092543
0.020000,499.109657,5280.040614,340.830267,352.879360,182.839047,0.000000,0.094544
0.020000,506.171392,5280.717465,347.924422,356.536141,182.839047,0.000000,0.096567
0.020000,513.304421,5281.415793,355.091713,360.192922,182.839047,0.000000,0.098612
0.020000,520.509089,5282.136086,362.332139,363.849703,182.839047,0.000000,0.100678
0.020000,527.784889,5282.878756,369.645701,367.506484,182.839047,0.000000,0.102765
0.020000,535.131769,5283.644261,377.032399,371.163265,182.839047,-0.000000,0.104874
0.020000,542.549671,5284.433064,384.492232,374.820046,182.839047,0.000000,0.107005
0.020000,550.038677,5285.245648,392.025200,378.476827,182.839047,0.000000,0.109157
0.020000,557.598694,5286.082483,399.631305,382.133608,182.839047,0.000000,0.111330
0.020000,565.229492,5286.944026,407.310545,385.790389,182.839047,0.000000,0.113525
0.020000,572.930996,5287.830757,415.062920,389.447170,182.839047,-0.000000,0.115741
0.020000,580.703123,5288.743157,422.888431,393.103951,182.839047,0.000000,0.117978
0.020000,588.545787,5289.681715,430.787078,396.760732,182.839047,0.000000,0.120236
0.020000,596.458896,5290.646921,438.758861,400.417513,182.839047,0.000000,0.122516
0.020000,604.442354,5291.639268,446.803779,404.074294,182.839047,0.000000,0.124816
0.020000,612.496060,5292.659254,454.921832,407.731075,182.839047,-0.000000,0.127138
0.020000,620.619909,5293.707382,463.113022,411.387855,182.839047,0.000000,0.129481
0.020000,628.813790,5294.784155,471.377347,415.044636,182.839047,0.000000,0.131845
0.020000,637.077588,5295.890082,479.714807,418.701417,182.839047,0.000000,0.134230
0.020000,645.411182,5297.025674,488.125403,422.358198,182.839047,0.000000,0.136636
0.020000,653.814450,5298.191448,496.609135,426.014979,182.839047,0.000000,0.139062
0.020000,662.287260,5299.387920,505.166003,429.671760,182.839047,-0.000000,0.141509
0.020000,670.829480,5300.615612,513.796006,433.328541,182.839047,0.000000,0.143977
0.020000,679.440972,5301.875048,522.499144,436.985322,182.839047,0.000000,0.146465
0.020000,688.121594,5303.166756,531.275418,440.642103,182.839047,-0.000000,0.148974
0.020000,696.871274,5304.491278,540.124828,444.298884,182.839047,0.000000,0.151503
0.020000,705.689982,5305.849166,549.047374,447.955665,182.839047,0.000000,0.154053
0.020000,714.577388,5307.240930,558.043055,451.612446,182.839047,-0.000000,0.156623
0.020000,723.533330,5308.667108,567.111872,455.269227,182.839047,0.000000,0.159213
0.020000,732.557644,5310.128240,576.253824,458.926008,182.839047,0.000000,0.161823
0.020000,741.650454,5311.624921,585.468912,462.582789,182.839047,0.000000,0.164452
0.020000,750.811388,5313.157663,594.757136,466.239570,182.839047,-0.000000,0.167102
0.020000,760.040192,5314.727004,604.118495,469.896350,182.839047,0.000000,0.169771
0.020000,769.336881,5316.333527,613.552990,473.553131,182.839047,0.000000,0.172460
0.020000,778.701326,5317.977797,623.060620,477.209912,182.839047,0.000000,0.175169
0.020000,788.133098,5319.660327,632.641386,480.866693,182.839047,-0.000000,0.177896
0.020000,797.632334,5321.381735,642.295288,484.523474,182.839047,0.000000,0.180643
0.020000,807.198680,5323.142553,652.022325,488.180255,182.839047,0.000000,0.183409
0.020000,816.831900,5324.943336,661.822498,491.837036,182.839047,-0.000000,0.186194
0.020000,826.532072,5326.784700,671.695806,495.493817,182.839047,0.000000,0.188998
0.020000,836.298616,5328.667142,681.642251,499.150598,182.839047,0.000000,0.191820
0.020000,846.131828,5330.591325,691.661830,502.807379,182.839047,0.000000,0.194660
0.020000,856.030991,5332.557721,701.754546,506.464160,182.839047,-0.000000,0.197519
0.020000,865.996419,5334.567006,711.920397,510.120941,182.839047,0.000000,0.200396
0.020000,876.027451,5336.619662,722.159383,513.777722,182.839047,0.000000,0.203291
0.020000,886.124234,5338.716340,732.471506,517.434503,182.839047,-0.000000,0.206204
0.020000,896.286339,5340.857570,742.856763,521.091284,182.839047,0.000000,0.209135
0.020000,906.513582,5343.043939,753.315157,524.748064,182.839047,0.000000,0.212082
0.020000,916.805924,5345.276063,763.846686,528.404845,182.839047,0.000000,0.215047
0.020000,927.162875,5347.554465,774.451351,532.061626,182.839047,-0.000000,0.218029
0.020000,937.584398,5349.879767,785.129151,535.718407,182.839047,0.000000,0.221028
0.020000,948.070277,5352.252552,795.880087,539.375188,182.839047,-0.000000,0.224044
0.020000,958.620126,5354.673368,806.704159,543.031969,182.839047,0.000000,0.227075
0.020000,969.233751,5357.142805,817.601366,546.688750,182.839047,0.000000,0.230123
0.020000,979.911128,5359.661496,828.571709,550.345531,182.839047,-0.000000,0.233187
0.020000,990.651788,5362.229969,839.615187,554.002312,182.839047,0.000000,0.236267
0.020000,1001.455500,5364.848808,850.731801,557.659093,182.839047,0.000000,0.239362
0.020000,1012.322028,5367.518598,861.921551,561.315874,182.839047,-0.000000,0.242472
