dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2085.390772,5058.925234,1994.111638,898.070332,168.647314,-37.887091,0.451506
0.020000,2101.599430,5066.818807,2012.140200,901.428141,167.890476,-37.841911,0.454874
0.020000,2117.841455,5074.796321,2030.235617,904.770839,167.134917,-37.777976,0.458232
0.020000,2134.116273,5082.857799,2048.397586,908.098459,166.380995,-37.696091,0.461581
0.020000,2150.423313,5091.003248,2066.625804,911.410867,165.620386,-38.030429,0.464919
0.020000,2166.762013,5099.232665,2084.919967,914.708152,164.864246,-37.807029,0.468246
0.020000,2183.131820,5107.546033,2103.279778,917.990586,164.121711,-37.126714,0.471562
0.020000,2199.532188,5115.943327,2121.704941,921.258115,163.376448,-37.263180,0.474866
0.020000,2215.962578,5124.424505,2140.195157,924.510804,162.634451,-37.099853,0.478158
0.020000,2232.422459,5132.989515,2158.750131,927.748724,161.895980,-36.923541,0.481438
0.020000,2248.907632,5141.636360,2177.365417,930.764285,150.778048,-555.896594,0.484703
0.020000,2265.410317,5150.361060,2196.032474,933.352836,129.427576,-1067.523601,0.487953
0.020000,2281.922826,5159.159550,2214.742802,935.516388,108.177586,-1062.499472,0.491186
0.020000,2298.437550,5168.027674,2233.487927,937.256277,86.994448,-1059.156944,0.494399
0.020000,2314.946945,5176.961174,2252.259383,938.572808,65.826552,-1058.394777,0.497591
0.020000,2331.443591,5185.955732,2271.048779,939.469777,44.848439,-1048.905647,0.500761
0.020000,2347.920156,5195.006949,2289.847761,939.949122,23.967242,-1044.059880,0.503906
0.020000,2364.369379,5204.110339,2308.647991,940.011487,3.118267,-1042.448737,0.507026
0.020000,2380.783194,5213.260846,2327.440147,939.607780,-20.185339,-1165.180313,0.510118
0.020000,2397.150133,5222.451357,2346.210927,938.539007,-53.438634,-1662.664707,0.513181
0.020000,2413.459686,5231.675119,2364.948037,936.855510,-84.174871,-1536.811892,0.516212
0.020000,2429.704976,5240.927287,2383.643278,934.762061,-104.672445,-1024.878683,0.519210
0.020000,2445.879280,5250.202992,2402.288567,932.264455,-124.880282,-1010.391824,0.522174
0.020000,2461.975938,5259.497303,2420.875838,929.363534,-145.046094,-1008.290627,0.525103
0.020000,2477.988358,5268.805224,2439.397042,926.060203,-165.166528,-1006.021674,0.527996
0.020000,2493.909989,5278.121690,2457.844124,922.354122,-185.304055,-1006.876377,0.530851
0.020000,2509.734444,5287.441635,2476.209166,918.252091,-205.101546,-989.874527,0.533667
0.020000,2525.455366,5296.759928,2494.484231,913.753221,-224.943482,-992.096810,0.536445
0.020000,2541.067317,5306.071896,2512.662398,908.908374,-242.242381,-864.944968,0.539182
0.020000,2556.568383,5315.374924,2530.740820,903.921106,-249.363397,-356.050798,0.541879
0.020000,2571.959305,5324.667986,2548.719738,898.945887,-248.760920,30.123844,0.544537
0.020000,2587.240856,5333.950100,2566.599432,893.984698,-248.059492,35.071402,0.547155
0.020000,2602.413780,5343.220293,2584.380155,889.036148,-247.427500,31.599638,0.549734
0.020000,2617.478819,5352.477611,2602.062160,884.100267,-246.794040,31.672962,0.552274
0.020000,2632.436709,5361.721120,2619.645702,879.177079,-246.159364,31.733819,0.554776
0.020000,2647.288183,5370.949909,2637.131034,874.266605,-245.523714,31.782475,0.557241
0.020000,2662.033970,5380.163087,2654.518411,869.368859,-244.887331,31.819194,0.559667
0.020000,2676.674794,5389.359782,2671.808088,864.483850,-244.250446,31.844232,0.562057
0.020000,2691.211375,5398.539142,2689.000320,859.611584,-243.613289,31.857844,0.564410
0.020000,2705.644427,5407.700335,2706.095361,854.752062,-242.976083,31.860280,0.566727
0.020000,2719.974660,5416.842546,2723.093467,849.905281,-242.339048,31.851783,0.569008
0.020000,2734.202777,5425.964981,2739.994891,845.071233,-241.702396,31.832595,0.571253
0.020000,2748.329479,5435.066863,2756.799889,840.249907,-241.066337,31.802954,0.573463
0.020000,2762.355459,5444.147433,2773.508715,835.441285,-240.431075,31.763089,0.575639
0.020000,2776.281403,5453.205952,2790.121622,830.645349,-239.796810,31.713233,0.577780
0.020000,2790.107994,5462.241694,2806.638864,825.862074,-239.163738,31.653607,0.579887
0.020000,2803.835890,5471.253940,2823.060669,821.090289,-238.589278,28.722993,0.581960
0.020000,2817.465750,5480.241995,2839.387280,816.330539,-237.987485,30.089673,0.584000
0.020000,2830.998262,5489.205200,2855.618975,811.584745,-237.289685,34.889971,0.586007
0.020000,2844.434084,5498.142897,2871.756005,806.851482,-236.663143,31.327118,0.587982
0.020000,2857.773866,5507.054444,2887.798619,802.130709,-236.038662,31.224067,0.589924
0.020000,2871.018203,5515.939181,2903.747005,797.419309,-235.569991,23.433513,0.591835
0.020000,2884.167762,5524.796516,2919.601446,792.722033,-234.863798,35.309698,0.593714
0.020000,2897.223192,5533.625864,2935.362208,788.038136,-234.194876,33.446087,0.595563
0.020000,2910.185091,5542.426624,2951.029506,783.364869,-233.663329,26.577359,0.597380
0.020000,2923.054045,5551.198207,2966.603543,778.701843,-233.151290,25.601910,0.599167
0.020000,2935.830721,5559.940095,2982.084630,774.054365,-232.373893,38.869857,0.600925
0.020000,2948.515676,5568.651716,2997.472950,769.416019,-231.917343,22.827490,0.602652
0.020000,2961.109503,5577.332539,3012.768740,764.789496,-231.326141,29.560133,0.604351
0.020000,2973.612840,5585.982084,3027.972294,760.177704,-230.589574,36.828336,0.606020
0.020000,2986.026167,5594.599775,3043.083724,755.571460,-230.312228,13.867321,0.607661
0.020000,2998.350166,5603.185198,3058.103392,750.983409,-229.402537,45.484558,0.609274
0.020000,3010.585309,5611.737807,3073.031414,746.401110,-229.114969,14.378369,0.610859
0.020000,3022.732234,5620.257190,3087.868114,741.834980,-228.306473,40.424785,0.612416
0.020000,3034.791417,5628.742838,3102.613625,737.275590,-227.969515,16.847941,0.613946
0.020000,3046.763479,5637.194361,3117.268267,732.732105,-227.174236,39.763926,0.615450
0.020000,3058.648869,5645.611262,3131.832151,728.194170,-226.896762,13.873715,0.616927
0.020000,3070.448209,5653.993185,3146.305612,723.673054,-226.055780,42.049113,0.618377
0.020000,3082.161937,5662.339657,3160.688762,719.157502,-225.777621,13.907914,0.619802
0.020000,3093.790629,5670.650317,3174.981891,714.656475,-225.051331,36.314534,0.621201
0.020000,3105.334787,5678.924773,3189.185208,710.165827,-224.532417,25.945688,0.622575
0.020000,3116.794863,5687.162604,3203.298861,705.682658,-224.158431,18.699277,0.623924
0.020000,3128.171416,5695.363488,3217.323142,701.214045,-223.430663,36.388419,0.625249
0.020000,3139.464916,5703.527048,3231.258236,696.754711,-222.966692,23.198564,0.626549
0.020000,3150.675800,5711.652900,3245.104297,692.303027,-222.584231,19.123036,0.627826
0.020000,3161.804597,5719.740742,3258.861598,687.865037,-221.899475,34.237820,0.629079
0.020000,3172.851773,5727.790237,3272.530338,683.437011,-221.401318,24.907831,0.630308
0.020000,3183.817761,5735.801042,3286.110687,679.017446,-220.978253,21.153253,0.631515
0.020000,3194.703010,5743.772835,3299.602838,674.607571,-220.493742,24.225561,0.632699
0.020000,3205.507997,5751.705331,3313.007025,670.209347,-219.911216,29.126265,0.633860
0.020000,3216.233161,5759.598227,3326.323441,665.820815,-219.426599,24.230861,0.634999
0.020000,3226.878934,5767.451231,3339.552279,661.441908,-218.945336,24.063143,0.636117
0.020000,3237.445743,5775.264059,3352.693731,657.072559,-218.467431,23.895256,0.637213
0.020000,3247.933990,5783.036421,3365.747962,652.711545,-218.050696,20.836751,0.638288
0.020000,3258.344106,5790.768061,3378.715181,648.360957,-217.529429,26.063348,0.639341
0.020000,3268.676507,5798.458723,3391.595584,644.020158,-217.039941,24.474433,0.640375
0.020000,3278.931595,5806.108154,3404.389357,639.688641,-216.575828,23.205635,0.641387
0.020000,3289.109767,5813.716108,3417.096683,635.366339,-216.115120,23.035386,0.642380
0.020000,3299.211415,5821.282347,3429.717747,631.053182,-215.657826,22.864690,0.643353
0.020000,3309.236922,5828.806640,3442.252729,626.749103,-215.203956,22.693503,0.644306
0.020000,3319.186669,5836.288761,3454.701810,622.454033,-214.753521,22.521782,0.645240
0.020000,3329.061029,5843.728495,3467.065168,618.167902,-214.306531,22.349488,0.646155
0.020000,3338.860370,5851.125629,3479.342981,613.890642,-213.862999,22.176582,0.647052
0.020000,3348.585056,5858.479959,3491.535424,609.622184,-213.422939,22.003027,0.647929
